Date;lat;lon;dep;yr;mag
19/10/1991;30.731;78.781;8.1;1991;6.8
26/10/1991;18.55;145.688;188;1991;5.8
27/10/1991;-57.741;-25.465;21.1;1991;5.6
30/10/1991;-15.298;-173.075;13.9;1991;6.1
1/11/1991;1.19;122.068;42.8;1991;5.8
1/11/1991;-30.218;-177.83;18;1991;6.6
4/11/1991;-6.077;148.235;51.1;1991;6.1
5/11/1991;-6.222;146.488;107.4;1991;6.1
5/11/1991;-17.63;65.91;12.6;1991;6.5
7/11/1991;-26.464;-177.754;192.2;1991;5.6
7/11/1991;-7.323;128.56;142.6;1991;6.2
11/11/1991;-24.17;-177.311;176.6;1991;5.8
11/11/1991;17.9;-105.564;15.7;1991;5.8
11/11/1991;24.689;142.622;53.4;1991;5.5
13/11/1991;8.392;126.405;36.5;1991;6.6
19/11/1991;-55.921;-123.3;4.9;1991;5.7
19/11/1991;4.549;-77.358;25;1991;7.2
20/11/1991;-36.538;178.419;84;1991;6
20/11/1991;-30.273;-177.818;43.4;1991;5.5
21/11/1991;5.84;126.797;76.5;1991;6
26/11/1991;51.791;-176.176;24.7;1991;5.9
26/11/1991;42.09;142.534;57.5;1991;6.4
27/11/1991;48.317;154.743;29.9;1991;5.5
2/12/1991;-15.977;-69.303;234.7;1991;5.5
3/12/1991;-26.517;178.773;572;1991;6.2
5/12/1991;-41.322;80.404;14.8;1991;5.7
7/12/1991;45.513;151.369;36.1;1991;5.8
11/12/1991;-17.85;-116.051;20.7;1991;6.4
11/12/1991;-23.413;171.122;49.1;1991;6.5
13/12/1991;45.659;151.493;24.6;1991;6.6
13/12/1991;45.529;151.588;29.8;1991;5.5
13/12/1991;45.637;151.488;32;1991;5.8
13/12/1991;45.554;151.622;30.8;1991;6.4
13/12/1991;45.49;151.575;30;1991;5.7
13/12/1991;45.522;151.254;11.8;1991;6.3
13/12/1991;45.464;151.405;33.5;1991;6.2
13/12/1991;45.556;151.746;44.3;1991;5.8
15/12/1991;-17.512;-70.36;98.5;1991;5.7
17/12/1991;-62.508;154.861;15;1991;6.2
17/12/1991;47.429;151.484;150.2;1991;5.5
19/12/1991;45.363;151.136;29.6;1991;6.8
19/12/1991;45.346;150.992;52.3;1991;5.7
19/12/1991;48.969;-128.682;15;1991;5.6
19/12/1991;48.898;-128.754;6.6;1991;5.5
19/12/1991;45.382;151.487;29.4;1991;5.6
22/12/1991;45.591;151.035;24.7;1991;7.6
22/12/1991;45.877;151.433;25;1991;5.9
26/12/1991;25.409;-109.651;9.2;1991;5.5
27/12/1991;-19.189;-176.375;19.1;1991;5.9
27/12/1991;-55.973;-25.058;22.2;1991;7.2
27/12/1991;-8.913;158.008;36.7;1991;5.7
27/12/1991;51.071;98.171;8.1;1991;6.3
28/12/1991;-56.099;-24.607;38.2;1991;6.6
28/12/1991;-6.393;150.411;35.3;1991;5.6
28/12/1991;-6.33;150.29;50.8;1991;5.6
29/12/1991;-4.409;132.663;42.8;1991;6.3
2/01/1992;48.666;-129.387;15;1992;5.9
2/01/1992;5.626;-73.809;140.6;1992;5.5
9/01/1992;-9.02;-109.37;28.3;1992;5.5
13/01/1992;-20.887;-178.688;577.6;1992;5.8
13/01/1992;1.371;127.373;129;1992;5.9
20/01/1992;27.901;139.469;501.8;1992;6.7
27/01/1992;-21.493;-68.065;138.1;1992;5.5
30/01/1992;24.946;63.155;27.2;1992;5.6
30/01/1992;-58.117;148.38;4.9;1992;5.7
1/02/1992;35.165;139.669;99.8;1992;5.6
2/02/1992;-51.558;139.509;15;1992;5.9
2/02/1992;-51.539;139.72;8;1992;6.2
